,user_id,posted,item_id,recommend,year_posted,sentiment_analysis
12219,HNSNGIRAFFE,21-11-2015,238210,True,2015,2
12220,jj_teh_jetplane,02-12-2015,387860,True,2015,2
12221,jj_teh_jetplane,25-12-2015,286160,True,2015,2
12222,jj_teh_jetplane,30-07-2015,203770,True,2015,0
12227,venbeer,26-12-2015,218620,False,2015,2
12235,venbeer,08-08-2015,333930,False,2015,0
12236,Aclol0107,22-11-2014,218620,True,2014,2
12237,76561198015904026,06-01-2014,252490,True,2014,0
12238,76561198015904026,22-02-2015,296470,True,2015,2
12240,InwPaiyouknow,17-10-2015,218620,False,2015,1
12242,InwPaiyouknow,04-01-2014,231140,True,2014,1
12246,serafiki,25-03-2015,348290,False,2015,2
12247,serafiki,14-07-2014,293900,True,2014,2
12250,serafiki,27-12-2014,247080,True,2014,2
12254,serafiki,26-11-2015,351510,True,2015,2
12255,fummywumkins,14-07-2014,211820,False,2014,0
12256,fummywumkins,22-06-2015,221100,False,2015,1
12257,fummywumkins,19-05-2014,34900,False,2014,2
12258,fummywumkins,23-01-2014,212180,False,2014,0
12259,fummywumkins,12-10-2012,570,True,2012,2
12261,fummywumkins,04-04-2014,265930,False,2014,0
12262,76561198067106876,06-09-2014,730,True,2014,2
12263,Imascatman,25-04-2015,34900,False,2015,0
12266,Imascatman,22-11-2015,32350,False,2015,2
12267,Imascatman,30-12-2013,219740,True,2013,2
12268,76561198047823134,07-11-2012,440,True,2012,0
12269,funnysuntadm,17-12-2013,230410,True,2013,0
12270,funnysuntadm,22-11-2013,4000,True,2013,2
12271,funnysuntadm,22-11-2013,730,True,2013,2
12272,funnysuntadm,22-11-2013,7670,True,2013,2
12273,funnysuntadm,22-11-2013,35450,True,2013,2
12274,funnysuntadm,22-11-2013,550,True,2013,2
12275,funnysuntadm,22-11-2013,218620,True,2013,2
12276,FURYZ619,01-07-2014,204360,True,2014,0
12277,76561198053195906,06-12-2014,222880,True,2014,1
12280,76561198053195906,03-09-2015,287700,True,2015,2
12281,76561198082699893,06-12-2015,212070,True,2015,0
12282,76561198082699893,15-10-2015,236390,True,2015,0
12284,76561198082699893,21-05-2014,248860,True,2014,2
12285,Hikofuyu,24-07-2015,355180,False,2015,0
12286,76561198057416678,30-01-2014,238430,True,2014,2
12287,fuzzi99,08-12-2013,258200,True,2013,2
12288,fuzzi99,30-12-2015,224060,True,2015,2
12289,fuzzi99,25-01-2015,48240,True,2015,0
12290,fuzzi99,08-10-2014,241930,True,2014,0
12291,76561198058535518,03-11-2014,115320,False,2014,0
12292,76561198058535518,23-10-2015,319630,True,2015,2
12293,xenial,25-06-2014,230410,True,2014,2
12294,76561198172234061,03-12-2015,417860,True,2015,2
12295,Celerius,15-01-2014,6060,True,2014,2
12299,banksyyo,21-12-2013,218620,True,2013,1
12303,banksyyo,28-11-2015,417860,True,2015,2
12304,banksyyo,24-06-2014,105800,True,2014,1
12305,banksyyo,12-02-2014,12140,True,2014,0
12306,76561198010653835,24-06-2014,294540,True,2014,2
12307,76561198010653835,02-11-2015,218620,False,2015,2
12311,76561198010653835,07-04-2015,17570,True,2015,2
12312,76561198010653835,24-06-2014,287450,True,2014,2
12313,76561198084132579,11-12-2014,440,True,2014,2
12314,76561198072930493,03-04-2015,342570,False,2015,0
12316,76561198072930493,21-07-2014,233250,True,2014,2
12318,76561198072930493,15-04-2015,236390,True,2015,2
12319,76561198072930493,29-04-2014,220200,True,2014,2
12320,76561198059241716,04-06-2015,4000,False,2015,2
12321,76561198059241716,08-05-2015,304930,True,2015,0
12322,76561198059241716,24-03-2015,342480,True,2015,2
12323,76561198059241716,20-02-2015,224260,True,2015,2
12324,76561198064006861,27-12-2015,302510,True,2015,0
12325,76561198064006861,16-10-2014,440,True,2014,1
12326,GabrielTeo,17-12-2013,221100,True,2013,1
12327,GabrielTeo,30-04-2014,226700,False,2014,1
12330,gabbler123,18-09-2015,219830,False,2015,0
12333,gabbler123,11-12-2015,40800,True,2015,2
12334,gabbler123,18-09-2015,1250,True,2015,1
12335,gabbler123,13-09-2015,353090,True,2015,2
12336,gabbler123,29-01-2015,322170,True,2015,1
12337,drilljose,02-05-2014,4000,True,2014,1
12338,drilljose,25-11-2013,212800,True,2013,0
12341,76561198067791616,06-12-2015,423880,True,2015,0
12342,76561198067791616,25-11-2015,412140,True,2015,1
12343,pancakes37,18-11-2014,6060,True,2014,0
12344,pancakes37,27-10-2015,359320,True,2015,2
12345,pancakes37,15-10-2015,259450,True,2015,2
12346,pancakes37,09-09-2015,266430,True,2015,2
12347,pancakes37,22-11-2014,265930,True,2014,2
12348,pancakes37,30-08-2014,104900,True,2014,1
12349,pancakes37,21-08-2014,301520,True,2014,2
12350,pancakes37,26-03-2013,4000,True,2013,0
12351,76561198084533872,02-07-2014,231060,False,2014,1
12354,76561198007914001,21-06-2014,252490,True,2014,0
12355,gamerexq,02-06-2014,245280,True,2014,2
12357,gamerexq,13-05-2014,207610,True,2014,2
12359,gamerexq,30-08-2015,388520,True,2015,2
12360,gamerexq,12-08-2013,7670,True,2013,2
12361,gamerexq,06-08-2013,227100,True,2013,2
12362,76561198032459795,07-05-2015,203770,True,2015,0
12363,Gamester101,04-03-2014,113400,True,2014,1
12364,Gamester101,07-07-2013,550,True,2013,2
12365,Gamester101,07-01-2014,211820,True,2014,2
12366,Gamester101,05-01-2014,223710,True,2014,2
12367,Gamester101,15-10-2013,213650,True,2013,2
12368,Gamester101,07-07-2013,500,True,2013,2
12371,76561198152535010,02-05-2015,249130,True,2015,2
12373,76561198152535010,06-06-2015,312990,True,2015,2
12374,76561198152535010,06-06-2015,213330,True,2015,0
12375,RMOS,13-09-2015,211420,True,2015,2
12376,76561198046061239,22-12-2014,1250,True,2014,2
12378,76561198067309171,22-03-2015,730,True,2015,0
12380,76561198067309171,02-02-2015,313120,True,2015,0
12381,76561198067309171,24-01-2015,242760,True,2015,1
12382,76561198067309171,29-10-2015,370100,True,2015,0
12383,76561198067309171,03-07-2014,218620,True,2014,1
12384,76561198067309171,14-07-2015,304050,False,2015,2
12387,76561198074937351,26-08-2015,322910,True,2015,2
12388,76561198074937351,29-07-2015,251170,True,2015,2
12390,76561198074937351,25-04-2015,204530,True,2015,2
12391,deleteme14,03-04-2014,237310,True,2014,1
12392,Gatsukama,16-07-2012,440,True,2012,2
12393,Gatsukama,28-12-2011,99910,True,2011,2
12394,Gatsukama,03-07-2011,42910,True,2011,2
12395,PresidentialHomo,26-12-2013,221640,True,2013,2
12396,PresidentialHomo,21-12-2013,440,True,2013,2
12397,PresidentialHomo,15-09-2015,211420,True,2015,0
12398,Gazza9900,14-01-2013,224540,True,2013,1
12399,reijimate,12-12-2015,418340,True,2015,2
12400,reijimate,20-11-2015,234710,True,2015,2
12401,reijimate,19-07-2015,304050,True,2015,2
12402,reijimate,26-09-2015,31280,False,2015,2
12403,reijimate,17-12-2015,104700,False,2015,2
12407,reijimate,17-07-2015,730,False,2015,0
12408,76561198022149086,11-08-2015,376140,True,2015,0
12409,76561198022149086,20-02-2015,346010,True,2015,2
12412,76561198022149086,01-12-2015,1690,True,2015,2
12413,76561198022149086,18-07-2015,4760,True,2015,1
12414,76561198022149086,09-07-2015,268650,True,2015,2
12415,76561198022149086,01-12-2014,287450,True,2014,2
12416,76561198022149086,12-07-2014,48700,True,2014,2
12417,adrianhogan,30-05-2015,374570,True,2015,0
12418,OneandOnlySwagKing,21-12-2013,57300,True,2013,1
12419,gedehamsen08,06-08-2015,237310,True,2015,1
12420,gedehamsen08,08-12-2013,4000,True,2013,0
12421,76561198036950468,27-11-2014,440,True,2014,2
12422,Gee3332,02-03-2014,226700,True,2014,1
12423,Gee3332,05-04-2014,218620,True,2014,1
12425,Gee3332,03-11-2014,550,True,2014,1
12426,Gee3332,03-11-2014,206420,True,2014,1
12427,godberry,20-11-2015,330840,False,2015,0
12428,godberry,16-06-2015,239350,True,2015,0
12429,godberry,09-02-2015,203160,True,2015,2
12430,godberry,22-11-2014,239200,False,2014,2
12431,godberry,29-12-2013,205100,True,2013,2
12432,godberry,08-07-2013,203810,True,2013,2
12433,shumting,26-07-2015,363970,True,2015,2
12436,fakesmg4,04-07-2015,51100,True,2015,2
12438,fakesmg4,08-05-2015,107900,False,2015,0
12439,fakesmg4,07-02-2015,224600,True,2015,1
12440,fakesmg4,16-09-2015,222880,True,2015,1
12441,fakesmg4,08-05-2015,107410,False,2015,1
12442,generalbutface,30-12-2013,224540,True,2013,2
12443,HourlyCookie,19-07-2014,22380,True,2014,0
12444,HourlyCookie,16-01-2014,570,True,2014,2
12445,76561198001508595,26-09-2015,550,True,2015,0
12446,cheeley,13-11-2014,224500,True,2014,2
12448,geoskio,14-03-2014,4000,True,2014,0
12449,geoskio,01-03-2013,440,True,2013,2
12450,76561198086545438,22-08-2015,335330,False,2015,1
12451,76561198049424642,14-02-2015,253710,False,2015,2
12452,76561198049424642,16-07-2014,70,True,2014,2
12453,76561198046976160,21-09-2014,105450,True,2014,2
12454,76561198046976160,09-07-2014,250320,True,2014,2
12455,GEORGEOUSCZ,27-12-2011,21970,True,2011,1
12456,76561198134334226,15-11-2015,271590,True,2015,1
12457,76561198134334226,20-11-2015,233450,True,2015,2
12458,76561198062915082,30-03-2015,349480,True,2015,2
12459,xXGeronimo,11-01-2014,207610,True,2014,0
12460,xXGeronimo,11-01-2014,211400,True,2014,2
12461,76561198067914627,29-03-2015,34330,True,2015,1
12462,76561198067914627,10-04-2014,218620,True,2014,2
12463,76561198067914627,25-06-2014,4000,True,2014,0
12465,76561198067914627,01-10-2015,91310,True,2015,0
12466,76561198067914627,01-10-2015,216250,True,2015,2
12467,76561198067914627,19-12-2015,377160,True,2015,2
12469,76561198085432440,08-07-2014,242760,True,2014,2
12470,9k42c60d,05-06-2015,730,True,2015,2
12471,9k42c60d,05-06-2015,239220,False,2015,2
12472,9k42c60d,02-11-2014,301520,True,2014,2
12474,9k42c60d,15-07-2015,22330,True,2015,1
12475,9k42c60d,05-06-2015,3590,True,2015,2
12476,9k42c60d,05-06-2015,221260,True,2015,2
12477,9k42c60d,15-01-2014,440,True,2014,2
12478,76561198051582488,30-09-2014,221100,True,2014,2
12479,76561198051582488,26-04-2015,72850,True,2015,0
12480,76561198135174028,20-10-2015,206500,True,2015,2
12481,76561198073209907,16-04-2014,243870,True,2014,2
12483,76561198073209907,31-12-2015,219740,True,2015,2
12484,regalgjblue,13-03-2015,300,True,2015,2
12487,76561198079463900,26-04-2014,33440,True,2014,2
12488,76561198079463900,04-11-2015,313160,True,2015,2
12489,tjwellman,03-12-2013,440,True,2013,2
12490,tjwellman,30-12-2013,204360,True,2013,2
12493,jon4hh,31-10-2015,730,True,2015,1
12494,76561198072365224,19-08-2014,43160,True,2014,2
12495,76561198072365224,22-07-2014,208090,True,2014,2
12496,76561198080302623,28-08-2015,236390,True,2015,2
12497,76561198080302623,17-08-2014,209870,False,2014,1
12498,76561198080302623,22-12-2013,440,True,2013,2
12499,76561198080302623,08-11-2014,218230,False,2014,0
12500,76561198080302623,16-08-2014,91310,False,2014,2
12501,76561198080302623,07-11-2014,24200,True,2014,2
12502,76561198080302623,12-01-2014,200210,True,2014,2
12504,thekangacommando,09-03-2014,244850,True,2014,2
12505,thekangacommando,26-03-2013,8190,True,2013,2
12506,76561198020361485,23-12-2014,233130,True,2014,0
12508,chillio,22-06-2014,730,True,2014,2
12509,76561198049946995,10-11-2014,242050,True,2014,2
12510,76561198049946995,26-06-2014,34330,True,2014,2
12511,76561198049946995,09-08-2014,244850,True,2014,2
12515,76561198089355998,02-02-2015,570,True,2015,2
12517,76561198081717091,05-09-2014,570,True,2014,2
12518,123232343432555686888554456555,26-12-2014,274940,True,2014,2
12519,The_GLaDOS_Gamer,19-01-2014,620,True,2014,2
12520,The_GLaDOS_Gamer,18-01-2014,4000,True,2014,2
12521,The_GLaDOS_Gamer,26-06-2015,317400,True,2015,2
12522,The_GLaDOS_Gamer,03-05-2014,265930,True,2014,2
12523,The_GLaDOS_Gamer,24-02-2014,440,True,2014,2
12526,GLADTOHELP,26-12-2015,227300,True,2015,1
12527,GLADTOHELP,28-08-2015,107410,True,2015,2
12528,Smiley_Riley02,16-04-2014,221100,True,2014,0
12529,Smiley_Riley02,13-07-2014,263440,True,2014,0
12530,76561198065212900,16-01-2015,295110,True,2015,1
12531,76561198065212900,13-09-2013,730,True,2013,1
12532,76561198065212900,19-12-2013,236390,True,2013,1
12534,76561198069082998,17-10-2015,730,False,2015,0
12535,76561198069082998,27-02-2015,222880,False,2015,0
12536,buddy2k6,29-04-2014,236090,True,2014,2
12537,buddy2k6,10-01-2014,22370,True,2014,2
12538,buddy2k6,11-04-2013,105600,True,2013,2
12539,76561198092989777,02-11-2015,290140,True,2015,2
12540,76561198092989777,15-09-2015,211820,True,2015,2
12541,76561198092989777,09-03-2015,250420,True,2015,2
12542,gmaster5510,30-11-2015,377330,True,2015,2
12543,76561198031693155,04-05-2015,251570,True,2015,2
12544,ratgnomekingkeem,31-10-2014,24240,True,2014,1
12545,ratgnomekingkeem,11-10-2014,221640,True,2014,2
12546,ratgnomekingkeem,05-10-2014,38740,True,2014,0
12547,ratgnomekingkeem,06-09-2014,305260,False,2014,0
12548,ratgnomekingkeem,10-08-2014,302380,True,2014,2
12549,ratgnomekingkeem,22-07-2014,304930,True,2014,2
12550,ratgnomekingkeem,08-07-2014,218230,True,2014,1
12551,ratgnomekingkeem,05-07-2014,209870,False,2014,2
12552,ratgnomekingkeem,06-06-2014,65790,True,2014,2
12553,skylordjosh,12-09-2014,72850,True,2014,2
12554,adenkennelly,06-01-2015,221100,True,2015,2
12555,adenkennelly,14-09-2013,220240,True,2013,2
12556,gohardinthebrown,13-09-2014,221100,False,2014,0
12557,76561198057307730,23-05-2015,730,True,2015,2
12558,76561198065695402,07-03-2014,250600,True,2014,2
12559,Jellyyfishy,03-08-2014,24740,True,2014,2
12561,76561198052489047,25-09-2014,298630,True,2014,2
12562,76561198061021230,18-12-2014,321300,True,2014,1
12563,76561198061021230,06-09-2014,233250,False,2014,2
12564,76561198061021230,17-07-2014,9200,True,2014,2
12565,76561198061021230,01-02-2014,252490,False,2014,2
12572,76561198104750935,26-07-2014,1840,True,2014,1
12573,76561198070621937,28-08-2014,319510,True,2014,2
12574,76561198083801480,08-04-2014,570,True,2014,2
12575,76561198083801480,02-11-2013,440,True,2013,1
12576,76561198079641567,24-01-2015,345650,True,2015,2
12577,Khaooschannel,01-11-2015,232090,True,2015,1
12578,Khaooschannel,29-10-2014,247730,True,2014,2
12579,Khaooschannel,11-05-2014,55230,True,2014,1
12581,DarkDwaler,21-11-2015,322330,True,2015,2
12582,DarkDwaler,24-02-2014,104900,True,2014,0
12583,azza213,24-01-2015,295110,True,2015,2
12586,lividos,21-05-2015,310560,True,2015,2
12587,lividos,04-01-2014,221100,True,2014,2
12588,76561198085686437,21-06-2014,17480,True,2014,2
12592,76561198083941171,27-01-2015,261180,True,2015,2
12593,76561198042535860,21-08-2012,730,True,2012,2
12595,76561198050452751,17-10-2015,218620,False,2015,2
12596,76561198050452751,07-07-2014,252490,True,2014,2
12597,76561198080070794,13-03-2015,218620,True,2015,2
12598,76561198080070794,31-01-2014,208090,True,2014,2
12599,76561198080070794,20-01-2014,730,True,2014,2
12600,76561198089724894,26-08-2015,730,True,2015,2
12605,halofan360,22-10-2015,200510,True,2015,1
12606,halofan360,22-10-2015,214770,True,2015,1
12608,dapperlook,22-06-2014,440,True,2014,2
12609,76561198131417376,06-10-2015,231740,True,2015,0
12610,76561198075435799,08-04-2015,105600,True,2015,2
12611,76561198054691172,01-05-2014,244850,True,2014,2
12612,foxlets,20-12-2013,207610,True,2013,2
12613,foxlets,15-12-2013,47890,True,2013,2
12614,foxlets,20-03-2013,226740,True,2013,2
12615,foxlets,04-10-2013,63710,True,2013,2
12616,foxlets,16-04-2013,38900,True,2013,2
12617,foxlets,07-10-2011,105600,True,2011,2
12618,goose01,29-06-2015,211820,True,2015,2
12619,76561198057453677,17-05-2014,238460,True,2014,1
12620,76561198057453677,27-10-2014,249050,True,2014,2
12622,76561198057453677,23-12-2013,109600,True,2013,2
12623,76561198057453677,18-12-2013,238960,True,2013,1
12624,76561198057453677,12-12-2013,570,True,2013,2
12625,76561198077294556,30-06-2015,330840,True,2015,2
12626,76561198077294556,30-06-2015,570,True,2015,2
12627,76561198077294556,30-06-2015,203160,True,2015,2
12628,76561198077294556,21-06-2015,319630,True,2015,2
12629,theghostofbowie,15-11-2014,243870,True,2014,2
12632,theghostofbowie,27-06-2014,236390,True,2014,2
12633,76561198057970914,19-10-2015,219640,True,2015,2
12634,76561198057970914,18-11-2015,311210,False,2015,2
12638,76561198057970914,23-06-2015,214490,True,2015,2
12639,76561198057970914,12-03-2014,230410,True,2014,2
12640,76561198057970914,25-01-2014,218230,True,2014,2
12641,76561198057970914,20-01-2014,39120,True,2014,2
12642,76561198057970914,03-01-2014,238960,True,2014,2
12643,ebil6177,25-01-2015,313120,True,2015,0
12644,ebil6177,27-12-2013,440,True,2013,1
12645,76561198074508314,29-09-2015,250340,False,2015,1
12646,76561198074508314,29-12-2013,212800,True,2013,1
12649,Vyndoril,09-06-2013,7730,True,2013,2
12650,chamith,25-07-2015,730,True,2015,2
12651,WaddleDaisy,24-06-2015,282900,True,2015,2
12654,Rotomaniac,05-12-2014,332070,True,2014,1
12659,Rotomaniac,01-11-2015,290140,False,2015,1
12661,Rotomaniac,29-11-2015,387860,True,2015,2
12662,SIEGHEILGRAMMAR,15-06-2015,338163,False,2015,1
12663,SIEGHEILGRAMMAR,08-12-2014,218620,True,2014,2
12664,SIEGHEILGRAMMAR,13-01-2013,203770,True,2013,1
12665,lachlan321,10-02-2015,262060,True,2015,1
12666,lachlan321,17-07-2014,440,True,2014,2
12667,76561198069992668,13-10-2014,238960,True,2014,2
12668,76561197977470391,15-11-2015,333930,True,2015,2
12672,grasp544,25-12-2014,224580,True,2014,2
12673,grasp544,25-01-2015,730,True,2015,2
12674,grasp544,25-12-2014,251570,True,2014,2
12675,grasp544,25-12-2014,242760,True,2014,2
12676,grasp544,08-03-2014,252490,True,2014,2
12677,gravalteration,09-11-2013,550,True,2013,2
12678,tom1rox,14-08-2014,248820,True,2014,1
12679,tom1rox,24-06-2014,221640,True,2014,1
12680,OATTT,11-07-2015,252490,True,2015,2
12682,123456789874561232145678,04-11-2012,17410,True,2012,2
12684,76561198079651012,12-01-2014,105600,True,2014,2
12685,greenfuzzie23,05-12-2015,550,True,2015,2
12686,76561198120774355,27-08-2015,730,True,2015,2
12687,76561198098920303,26-02-2015,301520,True,2015,2
12690,grim1928,17-07-2014,304930,True,2014,2
12691,grim1928,11-06-2015,730,True,2015,2
12692,gru69,13-03-2015,247910,True,2015,2
12693,76561198065084226,19-02-2015,55100,True,2015,2
12694,76561198065084226,16-12-2013,252490,True,2013,2
12695,76561198065084226,22-02-2015,218620,True,2015,1
12696,76561198065084226,29-06-2014,239160,True,2014,2
12697,76561198065084226,31-01-2014,730,True,2014,2
12698,76561198065084226,18-01-2014,221910,True,2014,1
12699,aceshot5,10-04-2014,224260,True,2014,0
12703,76561198022915154,13-06-2014,290000,True,2014,2
12704,Grimsolo,13-02-2015,273350,True,2015,1
12707,76561198073846178,22-08-2015,218620,False,2015,2
12708,Veelee,25-04-2015,72850,False,2015,2
12709,groggubus,29-12-2012,33220,True,2012,0
12710,76561198085780775,27-04-2015,72850,False,2015,1
12712,76561198078595101,16-10-2014,203160,True,2014,2
12713,76561198078595101,02-03-2013,224580,True,2013,2
12714,76561198078595101,26-04-2013,224540,True,2013,2
12715,76561198078595101,26-04-2013,70000,True,2013,2
12716,76561198078595101,16-03-2013,33930,True,2013,2
12717,76561198078595101,09-02-2013,570,True,2013,2
12718,76561198078595101,09-02-2013,48700,True,2013,2
12719,76561198078595101,09-02-2013,440,True,2013,2
12720,76561198034671342,22-11-2012,630,True,2012,2
12721,imsodonionringsrightnow,10-11-2014,15130,True,2014,2
12722,imsodonionringsrightnow,05-03-2015,351790,True,2015,2
12725,imsodonionringsrightnow,22-12-2014,245170,True,2014,1
12726,imsodonionringsrightnow,06-08-2014,570,True,2014,2
12728,imsodonionringsrightnow,03-02-2015,99900,False,2015,2
12731,76561197993705839,20-01-2015,105600,True,2015,2
12733,Sir_Incognito,29-06-2015,333930,True,2015,2
12734,76561198060502143,01-12-2013,440,True,2013,2
12735,76561198060502143,01-12-2013,4000,True,2013,2
12736,76561198060502143,12-06-2013,240570,True,2013,2
12737,Terenator,12-05-2014,252490,True,2014,2
12739,GAKMAKMAK,07-12-2013,232750,True,2013,1
12740,76561198076519474,08-12-2014,17410,True,2014,2
12741,GUN5_0N_WH33L5,28-08-2014,255220,True,2014,0
12742,Playerize,21-12-2013,113400,True,2013,1
12745,Playerize,22-06-2015,346110,False,2015,1
12746,Playerize,16-04-2015,230410,False,2015,2
12747,Playerize,11-01-2015,243870,False,2015,0
12748,Playerize,28-06-2014,34900,True,2014,2
12749,Playerize,15-11-2015,377160,True,2015,2
12750,Kurtz70,12-12-2015,377860,True,2015,2
12752,Kurtz70,08-06-2013,219150,True,2013,2
12753,GuruHumdyMumdy,04-01-2014,221640,True,2014,1
12754,GuruHumdyMumdy,04-12-2013,208090,True,2013,2
